mu1,mu2,nu,sigma1,sigma2
0.910347829142637,0.855827792528293,27.7102208868558,0.0845003928636821,0.0805597225689785
0.899158864676633,0.875176084095692,35.443157662646,0.112408344238309,0.0684818833654442
0.916221205211931,0.858922052323803,41.3583408381873,0.0915818148892378,0.0729348193815917
0.937395503762403,0.850927738824576,26.0436679723941,0.100371548684998,0.0639818485869901
0.887130373622685,0.853570483683294,62.0214429144532,0.0972982482041956,0.0845330593289324
0.893812226900099,0.855249591966162,64.3914486712015,0.102216014352526,0.0757856942831242
0.903350339435111,0.859520718583454,64.4966894969529,0.101728973120958,0.0883275536063296
0.873043834620103,0.854826816481236,8.21568322023835,0.118217756537858,0.0800411894302521
0.910874685581627,0.86485240234761,81.0292976158021,0.0651088217831555,0.0770065532568221
0.908513951499492,0.868195051007626,27.5969545395352,0.113742384188284,0.065104820680576
0.90487207540104,0.844982777267886,33.1369213474047,0.10365999517278,0.0655733964554312
0.88873769827055,0.860542040374423,27.7170166920632,0.0855105458569725,0.0637029994274033
0.901679506480095,0.850474328784049,98.7195269660137,0.0795808239611994,0.0865659358453294
0.910969013443169,0.842131586512829,94.674718702608,0.0883843267061203,0.0687082412492839
0.901058406058805,0.841406445953225,28.931929774608,0.0791189522031794,0.055810707040452
0.898418803022073,0.840959093596615,41.2320155824186,0.0789164239053401,0.0909305768755045
0.915677127832747,0.855730594637735,11.9256510154,0.0694451481633503,0.092225329320698
0.919682474705582,0.843074756859712,6.90971376182895,0.0648462730834272,0.0900803203058764
0.92300914698894,0.855804961379782,5.72454959107189,0.0655111563679493,0.0463531964251495
0.90925495857254,0.854806906587071,16.4365466613485,0.0874989902780355,0.0602074975564863
0.907987415651406,0.859966401743437,20.5978508738556,0.0880993910247514,0.0685977293045183
0.895460477201973,0.855690182726327,28.8384981988528,0.0843665517445252,0.0900886377689712
0.905637951530631,0.838770305091506,14.6621640843612,0.103250484369368,0.070031306088683
0.904381888410011,0.832663855144134,58.056047998426,0.0926476421025031,0.0831948877958842
0.903841594719283,0.852258802498349,7.87249601799541,0.0940089305924562,0.0645259143913312
0.891070866748155,0.870690164896393,24.344008430245,0.083066449067121,0.0623740932507406
0.887422927627163,0.839978764742656,24.1649155589482,0.0825980076481202,0.0612426063496395
0.895920941478558,0.838801003612793,21.0351121626314,0.0819733928515621,0.0684931652536254
0.903130335521831,0.836105837570537,10.8184442894617,0.0848565981751712,0.0785937491319461
0.901766598366521,0.865310934488769,26.454543539329,0.0759739698464084,0.0674643938403219
0.923410328428867,0.878903677763955,34.221719838898,0.0920518065084104,0.0683946332521103
0.91175367468822,0.880065761792547,42.9628190056318,0.0719408218340441,0.0824085781096606
0.894817188890726,0.852126261283964,56.1078210247475,0.0772449847233743,0.0629648255464127
